snoopy crime cop,update master submodules,master submodules repository,submodules repository omeomeropythonsuperbuild
snoopy crime cop,merge master dorg,master dorg snone,dorg snone pr
snoopy crime cop,merge master dorg,master dorg snone,dorg snone repository
snoopy crime cop,merge master dorg,master dorg ssuccessonly,dorg ssuccessonly repository
egor tensin,support the power,the power operator,power operator it
egor tensin,parser make operator,make operator higher,operator higher priority
egor tensin,test add more,add more parser,more parser tests
vade,use gt for,gt for strip,for strip logic
vade,use gt to,gt to fix,to fix build
joel parker henderson,reword demo tags,demo tags as,tags as per
joel parker henderson,refactor demo from,demo from attributes,from attributes to
joel parker henderson,add demo capability,demo capability to,capability to change
joel parker henderson,reword demo tags,demo tags as,tags as per
joel parker henderson,refactor demo from,demo from attributes,from attributes to
joel parker henderson,add demo capability,demo capability to,capability to change
joel parker henderson,merge branch tomdemo,branch tomdemo of,tomdemo of githubcomhackforlasharedhousing
tylerthome,merge pull request,pull request 294,request 294 from
tylerthome,merge pull request,pull request 296,request 296 from
soup-de-loop,last travis error,travis error missed,error missed a
qronix,refactored login form,login form to,form to register
demarius edwards,automatically backed up,backed up by,up by learn
mokumus,happy new year,new year commit,year commit also
renovate bot,update dependency findcachedir,dependency findcachedir to,findcachedir to 320
tiffani,add footer to,footer to art,to art page
tiffani,add footer to,footer to blog,to blog and
tiffani elmore,merge pull request,pull request 5,request 5 from
vish potnis,added default flask,default flask env,flask env file
vish potnis,update requirementstxt for,requirementstxt for dotenv,for dotenv pkg
vish potnis,update gitignore to,gitignore to include,to include vscode
vish potnis,added initial dir,initial dir structure,dir structure and
tao.lu,happy new year,new year 2020,year 2020 i
mhandipranata,result image added,image added to,added to readmemd
sanyam kapoor,migrate ddpg to,ddpg to new,to new modules
fitor bogi irawan,membuat file test,file test baru,test baru txt
matthew mingde zeng,use documentdocumentelementclientheight to,documentdocumentelementclientheight to scroll,to scroll page
johan,chore move chord,move chord finder,chord finder result
newstools,created text for,text for url,for url naijanewsagencycomminoraiolaaimsincredibledigatmanunitediwouldnttakeanyonetheretheywouldruinmaradonapele
talon poole,docsreadme super important,super important final,important final badge
zachary jacobs,automatically backed up,backed up by,up by learn
håvar henriksen,pontoon update norwegian,update norwegian bokml,norwegian bokml nbno
matthew mingde zeng,use documentdocumentelementclientheight to,documentdocumentelementclientheight to scroll,to scroll page
newstools,created text for,text for url,for url naijanewsagencycomhappynewyearhowtoachievelifechangingresolutions
serik1987,added loading metadata,loading metadata from,metadata from the
scott matsuda,automatically backed up,backed up by,up by learn
rheinard korf,fixawsamplifyauth 3855 add,3855 add identitypoolregion,add identitypoolregion to
aryan j,fixawsamplify delete unused,delete unused amazonaipredictionsprovider,unused amazonaipredictionsprovider import
praveen gupta,fixes 4225 decouple,4225 decouple local,decouple local storage
dustin noyes,issue4449 4480 switching,4480 switching branches,switching branches changing
praveen gupta,merge branch master,branch master into,master into upgradegraphql
juliano dorigão,menubg signedoffby juliano,signedoffby juliano dorigo,juliano dorigo jdorigaogmailcom
sean dubois,add peerconnectionfunctionalitytestexchangemedia create,peerconnectionfunctionalitytestexchangemedia create two,create two peerconnections
alex castells,tasklgtm add static,add static code,static code analyzer
balace ballack,improved server management,server management of,management of gallery
mattdeitke,fix brokenpipeerror caused,brokenpipeerror caused by,caused by ffmpeg
estefano salazar,fixed icon name,icon name on,name on appsjson
amirhossein,merge pull request,pull request 1,request 1 from
q--,svg logo for,logo for red,for red hat
paul phan,add pagefly landing,pagefly landing page,landing page builder
arnaud ligny,catch cecil version,cecil version 1,version 1 phpoole
hendrik söbbing,add detection patterns,detection patterns for,patterns for shopware
q--,update red hat,red hat url,hat url to
q--,detect ez platform,ez platform update,platform update legacy
q--,fix symfony version,symfony version detection,version detection changed
websale,merge pull request,pull request 1,request 1 from
みかんのめがね,add japanese language,japanese language ive,language ive added
noahfranco,site is mobile,is mobile responsive,mobile responsive and
devin halladay,fix issues get,issues get user,get user auth
lee bardon,automatically backed up,backed up by,up by learn
markus schirp,fix readme badges,readme badges drop,badges drop defunct
mircea (mark) halmagiu,using the issues,the issues api,issues api instead
antony messerli,merge pull request,pull request 470,request 470 from
gabriel chen,merge pull request,pull request 2,request 2 from
cgschu1tz,plugins were a,were a giant,a giant waste
lesliu94,added domain objects,domain objects enums,objects enums and
allison chou,implemented fix todo,fix todo fix,todo fix tests
allison chou,merge pull request,pull request 40651,request 40651 from
rohit garudadri,fixed login button,login button flashing,button flashing 780
logan ralston,highlight link of,link of active,of active page
loreina chew,merge branch develop,branch develop into,develop into bug231helmet
osrsbox,updated monster database,monster database push,database push pypi
xqrzd,multitarget new runtimes,new runtimes to,runtimes to enable
mawork1,this is the,is the thrid,the thrid file
gavin howard,fix the main,the main source,main source file
ocean-ey,update code description,code description code,description code no
ocean-ey,merge pull request,pull request 1,request 1 from
ri xin yang,automatically backed up,backed up by,up by learn
scott matsuda,automatically backed up,backed up by,up by learn
wigforss,mavenreleaseplugin prepare for,prepare for next,for next development
lee bardon,automatically backed up,backed up by,up by learn
test author,new pr to,pr to test,to test signcla
davidbyoung,changed composer to,composer to prefer,to prefer stable
netdatabot,ci skip create,skip create nightly,create nightly packages
netdatabot,package amd64 debbuild,amd64 debbuild latest,debbuild latest package
netdatabot,package i386 debbuild,i386 debbuild latest,debbuild latest package
netdatabot,package amd64 rpmbuild,amd64 rpmbuild latest,rpmbuild latest package
netdatabot,package i386 rpmbuild,i386 rpmbuild latest,rpmbuild latest package
damien elmes,drop isort req,isort req completely,req completely to
mahmudul hoque,working on password,on password reset,password reset email
lee bardon,automatically backed up,backed up by,up by learn
daneshchacko,rename metadata of,metadata of p165,of p165 tanjung
itsdeltin,fixed calling variables,calling variables in,variables in indexed
tetsu yamazaki,merge tag 120,tag 120 into,120 into develop
tetsu yamazaki, added project,added project changed,project changed 
zack johnson,created first map,first map temp,map temp art
terrypacker,add role vs,role vs rolevo,vs rolevo concept
alan field,robot triggering ci,triggering ci on,ci on branch
lee bardon,automatically backed up,backed up by,up by learn
zachary jacobs,automatically backed up,backed up by,up by learn
ymatuhin,source changes for,changes for v202,for v202 rewrote
ymatuhin,release v202 update,v202 update npm,update npm scripts
david cornelis groothuizen dijkema,changed recursion rules,recursion rules to,rules to avoid
montana mendy,using axiospromises to,axiospromises to return,to return vuns
jerryfishzz,user behavior state,behavior state modification,state modification feat
martin drab,launcher add the,add the first,the first implementation
scott matsuda,automatically backed up,backed up by,up by learn
vincenira,release v101 with,v101 with a,with a bug
pentarctagon,remove windowstimeoutcpp and,windowstimeoutcpp and related,and related this
adrien tateno,implement triggers and,triggers and terminal,and terminal dimension
francis bulus,fixed font size,font size issue,size issue on
tetsu yamazaki,merge tag 130,tag 130 into,130 into develop
håvar henriksen,pontoon update norwegian,update norwegian bokml,norwegian bokml nbno
kosukesaigusa,rebuilding site wed,site wed jan,wed jan 1
shizcow,another slight performance,slight performance boost,performance boost in
gábor csárdi,add name of,name of package,of package being
hadley wickham,normalizepath before passing,before passing to,passing to digest
jennifer (jenny) bryan,formatting links house,links house style,house style 942
hadley wickham,template param was,param was already,was already there
gábor csárdi,add r6 option,r6 option to,option to suppress
gábor csárdi,fix typos in,typos in test,in test names
gábor csárdi,r6 docs for,docs for the,for the clone
hadley wickham,alias returns to,returns to return,to return fixes
hadley wickham,more on documenting,on documenting s3,documenting s3 methods
gábor csárdi,do not escape,not escape within,escape within dontshow
gábor csárdi,add clone method,clone method docs,method docs for
hadley wickham,standardise quotingbackticking namespace,quotingbackticking namespace always,namespace always uses
hadley wickham,write each family,each family link,family link on
hadley wickham,add missing topic,missing topic to,topic to ref
iohacker,adding a better,a better way,better way to
anthony holder,automatically backed up,backed up by,up by learn
scott matsuda,automatically backed up,backed up by,up by learn
freedomfries37,more work on,work on error,on error reporting
charlie j,gitbook master 2,master 2 pages,2 pages modified
ri xin yang,automatically backed up,backed up by,up by learn
daniel bennett,dramatically speed up,speed up chapter,up chapter tap
daniel bennett,only show next,show next and,next and prev
daniel bennett,only load popover,load popover if,popover if selected
daniel bennett,improve speed by,speed by loading,by loading strongs
